"GEO_ID","NAME","B28003_001E","B28003_001EA","B28003_001M","B28003_001MA","B28003_002E","B28003_002EA","B28003_002M","B28003_002MA","B28003_003E","B28003_003EA","B28003_003M","B28003_003MA","B28003_004E","B28003_004EA","B28003_004M","B28003_004MA","B28003_005E","B28003_005EA","B28003_005M","B28003_005MA","B28003_006E","B28003_006M","B28003_006MA","B28003_006EA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Has a computer:","Annotation of Estimate!!Total:!!Has a computer:","Margin of Error!!Total:!!Has a computer:","Annotation of Margin of Error!!Total:!!Has a computer:","Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Estimate!!Total:!!No computer","Margin of Error!!Total:!!No computer","Annotation of Margin of Error!!Total:!!No computer","Annotation of Estimate!!Total:!!No computer",
"0500000US13105","Elbert County, Georgia","7773","null","230","null","6121","null","344","null","0","null","23","null","5151","null","344","null","970","null","239","null","1652","258","null","null",
"0500000US13107","Emanuel County, Georgia","8245","null","302","null","7171","null","327","null","3","null","5","null","6358","null","345","null","810","null","206","null","1074","209","null","null",
"0500000US13109","Evans County, Georgia","3886","null","168","null","3393","null","183","null","0","null","23","null","2872","null","225","null","521","null","138","null","493","123","null","null",
"0500000US13111","Fannin County, Georgia","11188","null","476","null","9984","null","512","null","43","null","42","null","9242","null","548","null","699","null","263","null","1204","295","null","null",
"0500000US13113","Fayette County, Georgia","42351","null","404","null","41025","null","480","null","60","null","54","null","39138","null","652","null","1827","null","417","null","1326","268","null","null",
"0500000US13115","Floyd County, Georgia","35859","null","541","null","32456","null","683","null","26","null","26","null","29647","null","738","null","2783","null","343","null","3403","404","null","null",
"0500000US13117","Forsyth County, Georgia","82293","null","434","null","80714","null","499","null","47","null","34","null","79099","null","558","null","1568","null","321","null","1579","232","null","null",
"0500000US13119","Franklin County, Georgia","8346","null","255","null","7321","null","305","null","30","null","27","null","6294","null","299","null","997","null","216","null","1025","213","null","null",
"0500000US13121","Fulton County, Georgia","441958","null","2293","null","420862","null","2613","null","314","null","144","null","396743","null","3427","null","23805","null","1967","null","21096","1418","null","null",
"0500000US13123","Gilmer County, Georgia","12648","null","457","null","11304","null","460","null","25","null","24","null","10520","null","502","null","759","null","215","null","1344","248","null","null",
"0500000US13125","Glascock County, Georgia","1045","null","89","null","875","null","106","null","6","null","10","null","612","null","124","null","257","null","82","null","170","61","null","null",
"0500000US13127","Glynn County, Georgia","33401","null","794","null","30292","null","797","null","33","null","33","null","27053","null","957","null","3206","null","505","null","3109","549","null","null",
"0500000US13129","Gordon County, Georgia","20183","null","382","null","18123","null","548","null","19","null","21","null","14974","null","577","null","3130","null","485","null","2060","394","null","null",
"0500000US13131","Grady County, Georgia","9760","null","302","null","8322","null","394","null","20","null","32","null","7495","null","418","null","807","null","227","null","1438","295","null","null",
"0500000US13133","Greene County, Georgia","7324","null","284","null","6317","null","367","null","18","null","17","null","5556","null","295","null","743","null","199","null","1007","202","null","null",
"0500000US13135","Gwinnett County, Georgia","313172","null","1267","null","303646","null","1565","null","165","null","94","null","284677","null","2346","null","18804","null","1638","null","9526","1052","null","null",
"0500000US13137","Habersham County, Georgia","15123","null","454","null","13159","null","521","null","3","null","4","null","12010","null","552","null","1146","null","244","null","1964","339","null","null",
"0500000US13139","Hall County, Georgia","67241","null","712","null","63336","null","823","null","42","null","33","null","60351","null","962","null","2943","null","475","null","3905","524","null","null",
"0500000US13141","Hancock County, Georgia","2869","null","505","null","2001","null","509","null","23","null","35","null","1366","null","365","null","612","null","235","null","868","175","null","null",
"0500000US13143","Haralson County, Georgia","11240","null","262","null","10164","null","353","null","50","null","44","null","9160","null","415","null","954","null","244","null","1076","274","null","null",
"0500000US13145","Harris County, Georgia","12194","null","381","null","11633","null","429","null","9","null","13","null","10416","null","458","null","1208","null","302","null","561","168","null","null",
"0500000US13147","Hart County, Georgia","10111","null","362","null","9144","null","423","null","67","null","71","null","7818","null","456","null","1259","null","310","null","967","252","null","null",
"0500000US13149","Heard County, Georgia","4285","null","170","null","3654","null","186","null","3","null","4","null","2987","null","227","null","664","null","175","null","631","127","null","null",
"0500000US13151","Henry County, Georgia","80672","null","634","null","77851","null","758","null","122","null","98","null","71792","null","1294","null","5937","null","1173","null","2821","452","null","null",
"0500000US13153","Houston County, Georgia","59627","null","841","null","56306","null","957","null","29","null","35","null","52858","null","1097","null","3419","null","578","null","3321","525","null","null",
"0500000US13155","Irwin County, Georgia","3604","null","205","null","2958","null","243","null","0","null","20","null","2617","null","253","null","341","null","144","null","646","151","null","null",
"0500000US13157","Jackson County, Georgia","24874","null","359","null","23236","null","388","null","39","null","41","null","21880","null","463","null","1317","null","279","null","1638","281","null","null",
"0500000US13159","Jasper County, Georgia","5300","null","200","null","4583","null","237","null","4","null","7","null","3927","null","240","null","652","null","173","null","717","166","null","null",
"0500000US13161","Jeff Davis County, Georgia","5246","null","268","null","4552","null","328","null","0","null","23","null","3756","null","340","null","796","null","220","null","694","248","null","null",
"0500000US13163","Jefferson County, Georgia","5625","null","274","null","4690","null","300","null","0","null","23","null","4190","null","332","null","500","null","172","null","935","175","null","null",
"0500000US13165","Jenkins County, Georgia","3290","null","296","null","2729","null","290","null","0","null","20","null","2168","null","326","null","561","null","175","null","561","212","null","null",
"0500000US13167","Johnson County, Georgia","3201","null","304","null","2515","null","250","null","19","null","20","null","2158","null","221","null","338","null","109","null","686","151","null","null",
"0500000US13169","Jones County, Georgia","10444","null","286","null","9598","null","359","null","75","null","75","null","8601","null","354","null","922","null","287","null","846","243","null","null",
"0500000US13171","Lamar County, Georgia","6811","null","276","null","6257","null","328","null","0","null","23","null","5328","null","391","null","929","null","301","null","554","187","null","null",
"0500000US13173","Lanier County, Georgia","3529","null","193","null","2910","null","216","null","0","null","20","null","2426","null","200","null","484","null","138","null","619","186","null","null",
"0500000US13175","Laurens County, Georgia","17366","null","479","null","13970","null","504","null","27","null","19","null","12243","null","560","null","1700","null","309","null","3396","357","null","null",
"0500000US13177","Lee County, Georgia","11616","null","231","null","11049","null","279","null","0","null","30","null","10117","null","348","null","932","null","233","null","567","142","null","null",
"0500000US13179","Liberty County, Georgia","22554","null","515","null","21368","null","509","null","26","null","30","null","20231","null","536","null","1111","null","292","null","1186","225","null","null",
"0500000US13181","Lincoln County, Georgia","2953","null","188","null","2197","null","198","null","0","null","20","null","1509","null","182","null","688","null","156","null","756","166","null","null",
"0500000US13183","Long County, Georgia","5341","null","294","null","5133","null","298","null","16","null","29","null","4469","null","332","null","648","null","256","null","208","100","null","null",
